ID,TLC,EOM,LEAF,Gaia,RAdeg,DEdeg,plx,Gmag,bp-rp
17245,22,-1,,6021132386218379648,249.165,-34.1223,6.11,14.7,2.7
17246,22,27,,6058819693458321536,180.1227,-60.7429,9.71,16.4,3.7
17253,22,-1,,5216186726719969792,139.3644,-74.7344,12.93,5.9,0.0
17255,22,-1,,5995299566669151872,240.171,-41.4129,7.13,16.0,3.2
17256,22,12,B,5995298260998836736,240.2059,-41.5012,6.24,14.9,2.7
17263,22,8,,6730588072134320512,280.9909,-36.2821,6.17,16.0,3.6
17266,22,8,,6730557595045553664,281.6074,-36.1537,6.32,14.7,3.0
17267,22,8,,6730543507552577024,281.4529,-36.4686,6.64,14.1,2.6
17268,22,8,,6730572335374109440,281.1604,-36.3656,6.35,17.6,3.6
17269,22,8,,6730572812103102848,280.9578,-36.4714,6.79,18.0,3.9
17270,22,8,,6730568006046883968,280.8894,-36.4423,6.34,15.2,2.9
17271,22,8,,6730568006046885120,280.8869,-36.4419,6.49,14.4,3.0
17272,22,8,,6730570651746598016,281.1405,-36.4586,6.39,16.3,3.3
17292,22,-1,,5276731575023354112,129.0341,-63.3382,8.48,14.9,3.0
17300,22,-1,,5252103541058431616,156.7781,-63.3834,6.75,16.6,3.3
17301,22,-1,,4326896911810336384,249.2212,-14.9832,8.14,14.7,2.9
17302,22,-1,,4326897083609028864,249.2596,-14.9497,8.14,15.0,3.1
17304,22,-1,,5276708588358978176,129.5637,-63.677,8.14,15.9,3.2
17306,22,-1,,5890795350129301248,215.9474,-59.5907,8.7,10.7,1.4
17307,22,-1,,5891343113106300544,218.0465,-58.4351,9.78,11.0,1.6
17311,22,27,,6126370870340692864,181.4476,-50.9985,9.41,13.4,2.5
17319,22,-1,,6147707992975789824,180.6732,-43.7465,7.12,15.8,3.0
17321,22,-1,,6009579577008963456,235.7481,-38.0131,7.58,15.3,2.9
17322,22,-1,,6009579611368699904,235.7367,-38.019,7.49,15.3,3.0
17323,22,-1,,6009566932625121408,235.755,-38.1149,6.01,13.9,2.2
17327,22,-1,,6009573254816993920,236.1313,-37.9463,5.73,14.8,2.5
17333,22,-1,,6082198437364814208,200.9818,-50.404,6.99,16.2,3.2
17337,22,-1,,6200603951201971456,227.0923,-35.2478,7.35,15.0,3.0
17338,22,-1,,6200521625268526592,227.5332,-35.6604,6.95,14.7,2.9
17342,22,8,,4044800745434225408,276.9671,-34.0284,7.09,15.7,3.3
17343,22,17,,6024033894303362560,248.1773,-33.4853,6.62,17.1,3.6
17351,22,-1,,6221634447542966656,217.0769,-27.8543,8.42,16.4,3.4
17370,22,17,,6236065228431391744,240.8951,-24.3402,7.55,16.1,3.5
17371,22,-1,,6236103917491077120,239.5499,-24.839,5.93,15.5,3.0
17372,22,17,,6236072512696083072,241.3084,-24.1147,6.37,16.8,4.1
17373,22,17,,6236049354232553856,241.0614,-24.4122,6.49,16.1,3.4
17374,22,17,,6236015784767404160,240.7392,-24.7117,6.66,15.7,3.2
17376,22,-1,,6090811289904309504,212.8385,-49.4156,9.83,16.0,3.7
17377,22,-1,,6090823247093388416,212.4707,-49.2806,8.76,17.6,4.4
17379,22,21,,6090798130123910144,212.1156,-49.5193,7.38,13.9,2.8
17381,22,-1,,5205205216898101760,151.3711,-75.5471,8.63,17.3,3.8
17383,22,-1,,5205205732294156672,151.1443,-75.5465,8.46,14.5,2.9
17386,22,17,,6052402256367081600,247.4079,-21.0188,7.76,15.1,3.1
17387,22,26,,6081228118352521856,196.0565,-51.0812,8.5,14.0,2.6
17388,22,27,,5860519953903225728,185.4195,-66.1165,9.89,12.6,2.3
17389,22,-1,,5869620194975953024,198.37,-60.8255,9.13,12.0,1.9
17390,22,27,,5860509641630862848,184.6985,-66.3622,10.06,17.8,4.2
17392,22,27,,5869620199316965632,198.3701,-60.8235,9.14,15.2,3.1
17398,22,-1,,5995662302430509696,237.9605,-41.5163,6.01,14.5,2.7
17399,22,22,,5995672301115193344,238.5399,-41.5656,6.87,17.3,3.6
17400,22,22,,5995672610352874624,238.546,-41.5232,7.03,14.8,2.8
17402,22,-1,,5229131139678175616,158.8408,-73.3292,8.24,16.0,3.2
17404,22,11,,6092912181746114432,215.1338,-47.0475,6.2,16.4,3.3
17405,22,-1,,5229115299838780416,159.4892,-73.4948,13.47,13.9,2.8
17407,22,11,,6092915583360620800,215.6435,-47.1927,6.06,14.1,2.4
17417,22,-1,,5226681359053691648,177.177,-73.6232,8.87,15.1,3.2
17422,22,-1,,6065553579368264960,204.0484,-54.3283,9.74,15.3,3.1
17423,22,-1,,6065506304671579648,203.0457,-54.9586,7.77,14.0,2.7
17424,22,-1,,6065553583672729856,204.0503,-54.3289,9.71,14.0,2.8
17429,22,-1,,5984283112998426880,239.4007,-48.5849,7.29,14.6,2.7
17435,22,-1,,6228007904137820032,227.2084,-24.0129,7.16,17.3,3.7
17436,22,-1,,6228009965722154880,227.2666,-23.9484,10.25,13.8,2.6
17437,22,-1,,6228009244167619456,227.1651,-23.9462,6.31,17.1,3.4
17438,22,-1,,6036829151634498176,241.5467,-31.7064,6.7,15.1,2.9
17443,22,24,,6095595093193011840,209.7928,-45.4631,7.17,14.1,2.8
17445,22,-1,,5904297181124333184,221.1161,-50.6134,8.57,14.4,2.9
17474,22,27,,6072309940877054976,181.7758,-57.333,9.05,15.6,3.1
17486,22,-1,,5993483448343806336,242.9679,-42.0767,5.38,15.5,3.0
17490,22,-1,,5996013802550572416,239.0934,-41.1043,6.0,16.1,3.9
17491,22,-1,,6234260345725451264,235.8371,-27.621,6.8,16.2,3.3
17506,22,-1,,4333727146762269312,251.6311,-12.1361,8.48,15.7,3.4
17509,22,-1,,6101233384522793856,223.715,-40.5026,7.02,15.8,3.2
17513,22,-1,,5958041167736059136,266.6939,-40.1189,6.92,14.9,3.0
17514,22,15,,5968215777787508736,250.6458,-41.6297,5.95,16.8,3.4
17517,22,15,,5968204542152610560,250.5988,-41.8276,5.71,16.3,3.2
17531,22,27,B,5841382846589454080,184.9315,-74.0659,9.86,12.1,2.1
17538,22,-1,,6245063665942256256,246.8485,-19.1933,8.57,17.1,3.9
17540,22,27,B,5841394189606679040,185.1502,-73.8842,10.01,13.1,2.5
17542,22,17,,6244908772241279616,245.6827,-19.8517,7.31,17.0,4.6
17545,22,17,,6244914750835629312,246.049,-19.933,7.59,14.2,2.8
17547,22,8,,6731326600340226176,285.4696,-35.895,6.56,14.6,2.6
17549,22,-1,,6245095242541363072,245.54,-19.8837,7.22,13.6,3.2
17552,22,-1,,6245016146423892736,246.4082,-19.7213,6.46,14.8,2.7
17559,22,-1,,4072794414590707584,279.164,-26.8406,7.67,16.6,3.3
17580,22,15,,5970002724718034560,253.1889,-39.3916,5.65,15.2,2.8
17583,22,15,,5970003137035018880,253.3225,-39.4018,5.55,15.4,2.9
17584,22,15,,5969998287971561600,253.2668,-39.4969,5.59,15.3,2.8
17586,22,15,,5970023993404556416,252.9126,-39.5458,5.34,16.5,3.5
17587,22,15,,5970002724718035072,253.1874,-39.3911,5.58,15.1,3.0
17591,22,15,,5970010008983878272,253.3877,-39.2668,5.5,15.7,2.9
17602,22,-1,,6105776811382477568,217.9183,-39.7853,7.91,15.4,3.0
17606,22,-1,,6034953522243062528,241.6735,-34.5557,4.56,16.0,3.5
17608,22,-1,,6034988363019018880,242.3,-34.5185,8.08,15.8,3.1
17610,22,-1,,6001686423556242432,234.6869,-42.8005,8.25,15.8,3.3
17611,22,-1,,6213010840408731904,230.0082,-28.9916,7.06,16.2,3.3
17612,22,-1,,6032006281320648832,248.7995,-28.7646,6.67,12.1,1.8
17617,22,17,,6031986730629378944,249.1692,-28.888,6.03,15.8,3.1
17618,22,-1,,6032020643697930368,250.5845,-29.651,7.41,14.7,3.0
17619,22,-1,,5334525788879505280,179.8562,-63.046,6.92,16.8,3.4
17620,22,-1,,6262968869209359360,241.3038,-14.8956,7.04,17.5,3.8
17625,22,-1,,6262968869209358720,241.3055,-14.8959,7.16,13.4,2.8
17640,22,24,,6084341007568184704,204.151,-45.3203,7.85,16.4,3.7
17643,22,-1,,6084393921565667584,194.1384,-50.7543,8.01,16.1,3.5
17651,22,-1,,4060177037600144128,265.3488,-28.7944,7.53,14.5,3.1
17658,22,-1,,5876842135294156672,230.7801,-58.7285,8.67,15.9,3.4
17661,22,27,,5863411978681251200,194.8891,-62.4705,8.73,13.9,2.7
17663,22,27,,5856059166484152320,185.4086,-69.1439,9.04,14.7,3.2
17671,22,17,,6045300265944719744,245.7816,-27.2161,7.38,13.6,2.6
17673,22,17,B,6045322123038772224,245.1149,-27.2943,7.16,14.4,3.1
17680,22,15,,5968880604372020736,249.2021,-40.9145,5.69,15.3,2.8
17682,22,15,,5968876859159753600,249.0038,-40.9538,5.41,17.0,3.5
17684,22,15,,5968888610168104704,248.5967,-41.3352,5.47,16.5,3.5
17685,22,-1,,5968868784620218752,249.4845,-40.9385,6.63,16.1,3.1
17687,22,-1,,5968892905135702144,248.4665,-41.2288,6.85,18.4,4.4
17688,22,27,,5370612241495127040,179.1925,-50.1761,9.04,15.5,3.2
17689,22,-1,,5968872014436541056,249.0389,-41.0784,5.64,16.8,3.6
17690,22,27,,5370602689487788672,179.3315,-50.3814,8.66,14.6,2.8
17691,22,-1,,6102653231991402880,217.2246,-42.81,6.4,17.4,3.8
17692,22,-1,,6102652720892605696,217.1622,-42.8525,6.73,15.5,2.9
17707,22,-1,,5362215816646270848,166.1481,-48.5182,9.94,15.2,3.3
17709,22,-1,,5819367535732144128,243.5173,-69.7275,12.67,15.9,3.7
17722,22,8,,6729884522133011072,278.8465,-38.5355,6.18,14.8,2.8
17728,22,-1,,6200637417587499264,225.5652,-35.9519,5.72,17.1,3.5
17729,22,-1,,6200696378898587520,225.4789,-35.7131,7.41,15.3,3.0
17734,22,-1,,6089261150311019648,209.8311,-52.5346,6.55,15.5,3.1
17736,22,-1,,4041276187856873856,265.0192,-35.0424,9.26,13.4,2.3
17742,22,27,C,6056376372461180160,191.8056,-60.8469,9.59,13.8,2.6
17744,22,27,,5332319030334191744,179.0528,-65.6319,9.08,13.1,2.4
17745,22,-1,,6094230736702608128,209.8693,-48.4536,6.75,16.2,3.6
17746,22,-1,,6094266780069006336,210.2874,-48.0334,7.07,14.2,2.5
17747,22,-1,,6094242831330658816,209.6264,-48.4128,6.96,14.1,2.4
17748,22,-1,,6094266780069006464,210.2869,-48.0339,6.99,14.2,2.5
17750,22,-1,,5999867006691029888,232.1094,-44.1044,6.68,14.1,2.4
17756,22,8,,6729988185461217024,280.2347,-37.8392,6.96,16.7,3.4
17757,22,8,,6729978186777308416,280.3697,-37.8223,6.42,14.6,3.3
17758,22,8,,6729988185461217792,280.2338,-37.8382,6.93,13.8,2.9
17784,22,15,,5968521025376644736,249.0098,-42.2766,5.48,14.4,2.8
17788,22,-1,,4037617116232319232,272.7752,-37.2529,7.6,14.1,2.6
17793,22,27,,6126419661170559360,181.602,-50.9043,8.43,14.8,2.9
17794,22,-1,,6126430518847735936,180.8947,-50.9348,7.07,14.1,2.9
17810,22,-1,,6041349793686190336,238.9163,-28.511,8.02,16.1,3.4
17812,22,-1,,5972736351132477440,259.5298,-38.367,7.17,16.0,3.2
17828,22,14,,5990769750566145664,243.3487,-44.3936,5.52,15.7,3.4
17829,22,-1,,5990743534085495296,243.5746,-44.7904,6.06,15.4,3.1
17830,22,14,,5990748065251745152,243.8311,-44.657,5.31,17.0,3.4
17833,22,-1,,6027093182355669120,252.5256,-33.2467,7.26,16.0,3.4
17840,22,3,,5246562419080732928,151.1418,-64.6477,6.47,6.9,-0.1
17841,22,-1,,5246578293279530752,150.2462,-64.4762,7.27,16.5,3.2
17842,22,-1,,5955638464288020352,266.805,-43.3628,8.51,13.9,2.6
17843,22,-1,,5955638356875744000,266.8241,-43.386,8.63,15.4,3.2
17857,22,-1,,5797150387158145920,221.1045,-71.8154,16.96,12.3,2.6
17861,22,11,,6092974643447059968,216.4385,-46.9128,5.96,15.7,2.9
17864,22,6,,4108533073605197184,257.1153,-27.7258,6.31,12.9,2.3
17866,22,11,,6093032406470042624,216.2378,-46.5734,5.5,17.2,3.5
17867,22,11,,6093004265843612416,216.7038,-46.5761,5.7,14.6,2.8
17869,22,11,,6093013405526689536,216.9603,-46.3483,6.51,18.1,4.2
17878,22,-1,,6024383161057857536,249.8259,-32.5549,6.44,16.4,3.3
17880,22,-1,,5907757752220571008,224.1518,-45.4278,6.73,16.9,4.2
17897,22,-1,,5966096194247027840,256.7732,-40.9955,7.19,15.2,2.9
17898,22,-1,,5966091791880151168,256.8541,-41.1056,6.26,17.9,3.7
17906,22,-1,,6052517773806441344,247.7783,-20.5736,5.83,16.6,3.7
17907,22,15,,6017442047233781760,249.2949,-39.1102,5.71,15.4,3.0
17908,22,27,,6079068574436725248,188.0234,-51.3529,7.68,16.0,3.3
17909,22,-1,,6079010918798704256,189.9099,-50.7113,7.76,17.0,3.6
17912,22,-1,,6135602335595177216,195.3614,-44.6515,7.74,16.1,3.4
17914,22,15,,6017462005916731648,248.3506,-39.5017,5.37,16.3,3.4
17916,22,15,,6017439504613131392,249.1074,-39.2384,5.45,17.2,3.7
17917,22,15,,6017434866048226944,249.2343,-39.3732,5.87,16.8,3.3
17918,22,-1,,6017440496723894144,249.2411,-39.2208,4.99,17.3,3.5
17919,22,-1,,6236134222781410944,239.9957,-24.6377,6.99,15.9,3.2
17920,22,15,,6017435926875826816,249.3455,-39.3161,5.45,15.5,2.9
17921,22,-1,,6017433148061474432,249.0729,-39.3339,7.61,15.4,3.0
17922,22,15,,6017428406417378048,249.106,-39.4686,5.81,16.1,3.3
17923,22,15,,6017437786626116480,249.3365,-39.2164,5.48,16.8,3.3
17928,22,17,,6052442594697817600,248.1969,-20.9939,7.28,17.3,3.8
17932,22,15,,5993062369744450176,246.538,-41.2273,5.87,14.4,2.4
17933,22,15,,5993083569703395840,246.1566,-40.971,5.66,15.7,3.1
17938,22,15,,5993084596180209920,246.3188,-40.9161,5.65,17.3,3.7
17939,22,17,,6236150955972919936,239.4768,-24.8452,7.38,11.8,1.6
17940,22,17,,6236126629278708224,240.2199,-24.6766,6.68,15.9,3.1
17941,22,17,,6236126629278708352,240.2201,-24.6774,6.81,14.3,2.7
17942,22,17,,6236142159880520320,240.1795,-24.5141,7.27,15.0,3.2
17943,22,17,,6236109243250504576,239.6452,-24.8316,6.84,5.4,-0.1
17944,22,-1,,6236155628897403520,239.4482,-24.7368,6.14,16.4,3.3
17945,22,-1,,6236134291500888064,239.9912,-24.6375,7.13,16.0,3.2
17946,22,-1,,6024768436789584896,245.7801,-33.5651,7.51,15.9,3.4
17947,22,-1,,6024791286015780736,245.8058,-33.2942,7.63,13.9,2.5
17950,22,-1,,6024773831268496768,245.999,-33.4571,7.09,16.4,3.7
17953,22,-1,,5892277560548544000,214.7369,-56.9955,8.67,15.7,3.6
17954,22,-1,,5372849541499376128,172.7344,-50.5332,8.55,15.8,3.6
17955,22,-1,,5372845383971090048,172.9421,-50.4126,9.01,14.1,2.9
17957,22,-1,,6266685630821793792,233.6653,-12.473,8.95,16.2,3.6
17958,22,-1,,6073796965945655168,192.6507,-54.6687,8.06,16.3,3.3
17963,22,27,,6073827992784478848,193.5873,-54.7631,8.87,14.4,2.7
17970,22,4,,5305037745979360256,133.5547,-55.907,7.28,17.0,3.5
17975,22,27,,5368420708668660736,178.369,-53.14,9.42,15.7,3.8
17977,22,27,,5870277501146071936,203.1073,-58.5908,8.65,16.4,3.5
17979,22,-1,,5303202935946954752,135.7406,-59.081,8.06,17.0,3.6
17980,22,4,,5305048844174654464,133.2433,-55.9182,8.07,13.5,2.3
17985,22,-1,,6030731500679587840,249.4114,-30.9769,9.13,16.0,3.4
17992,22,4,,5310690507071857920,139.1443,-54.1409,7.0,16.3,3.3
18001,22,-1,,6101268779349409920,220.8926,-42.8646,6.16,15.1,2.8
18006,22,14,,5991516250252567296,243.0656,-44.4526,5.22,16.7,3.5
18012,22,-1,,3463395519357786752,177.1006,-37.4804,13.09,10.6,1.7
18017,22,-1,,6245245325875956096,245.9327,-19.2145,8.92,15.2,3.0
18025,22,-1,,3463395519358168064,177.0986,-37.4802,13.06,12.9,2.6
18028,22,4,,5317081658908737024,132.811,-55.5513,7.35,16.8,3.5
18029,22,-1,,5317084472102850688,132.7522,-55.537,6.52,18.6,4.1
18030,22,-1,,6245253606576210944,246.0372,-19.0959,8.16,14.2,2.6
18032,22,-1,,5317106707159605632,133.8054,-55.2407,6.77,16.1,3.2
18040,22,-1,,5872519748904513152,208.4379,-55.7388,9.35,14.6,3.0
18041,22,-1,,5983874197753698944,243.1182,-47.5038,5.11,17.6,3.9
18044,22,27,,5845026082698840576,197.1275,-68.747,10.21,12.6,2.4
18050,22,-1,,5375025440645600000,168.359,-45.3952,10.86,11.9,2.0
18060,22,-1,,6200792551805954432,226.8496,-35.0622,9.53,16.2,3.4
18064,22,-1,,5344981869545542144,173.8381,-54.429,7.97,14.6,2.7
18065,22,27,,5344945860538454272,173.8902,-54.5544,9.51,14.8,3.0
18067,22,-1,,6222006013753322880,218.6653,-29.215,7.55,14.4,2.9
18070,22,22,,5996523632345116928,239.244,-38.9801,7.29,14.8,2.8
18072,22,-1,,5996527858593323776,238.9463,-39.1171,7.53,14.8,3.1
18073,22,-1,,5996559916242322688,242.0006,-41.2701,7.89,11.6,1.6
18074,22,8,,6733517686509604992,279.6579,-36.6145,6.76,14.2,2.6
18076,22,8,,6730618549223057664,280.9933,-35.9861,7.07,14.5,3.1
18078,22,8,,6730615697364684032,281.0778,-36.0511,6.56,16.8,3.5
18079,22,8,,6730623389635497600,281.2994,-35.9171,6.68,12.0,1.6
18084,22,-1,,6082582682317353984,202.6795,-48.9182,8.26,15.4,3.1
18086,22,-1,,6082617587508723200,201.7745,-48.9385,10.35,10.4,1.4
18087,22,-1,,5515851508410097024,123.937,-48.6728,5.72,15.5,2.8
18088,22,-1,,6082613262484373504,201.8861,-49.0395,10.3,13.5,2.6
18115,22,16,,5971660749553189632,253.0908,-36.647,7.57,13.2,2.1
18116,22,-1,,6036860002369561216,241.4549,-31.2561,7.46,12.4,2.1
18117,22,-1,,6036853753207457408,241.3888,-31.335,7.62,14.3,2.7
18122,22,-1,,6020420074469092608,249.032,-35.7311,6.61,15.0,2.8
18129,22,-1,,6082136589833877248,200.7725,-50.8117,9.58,13.5,2.6
18131,22,-1,,6082151261442998400,201.3948,-50.7021,8.24,16.2,3.5
18134,22,-1,,4327036962104180224,249.9251,-14.4057,6.24,15.3,3.0
18143,22,8,,6734017174039282688,277.2449,-36.8633,7.0,16.9,3.3
18146,22,-1,,4327087264761266688,249.6474,-14.229,8.66,16.1,3.5
18172,22,-1,,6020855618508424576,250.3026,-34.9056,7.69,14.5,2.7
18173,22,-1,,6020846307032205696,249.7539,-34.8082,8.64,15.7,3.4
18174,22,-1,,6020855618522530304,250.3021,-34.9066,7.78,13.2,2.2
18175,22,-1,,6263223955904774656,239.5473,-14.2794,7.52,4.7,-0.1
18180,22,-1,,6102708727265457152,215.9475,-43.4159,7.5,13.9,2.5
18186,22,-1,,6102668010975154048,215.669,-43.9307,7.37,14.3,2.8
18191,22,-1,,6009694029292496256,237.3449,-37.0628,6.68,15.3,3.0
18194,22,-1,,6009673310370152960,237.3087,-37.3291,6.76,14.8,2.8
18196,22,-1,,6213136665770543872,229.9652,-28.0341,9.11,13.8,2.6
18197,22,-1,,6213136111718149376,229.9237,-28.0693,8.61,17.2,4.0
18198,22,-1,,6213151406099148032,230.7091,-28.3309,7.18,14.7,2.7
18199,22,-1,,6213136459612112768,229.969,-28.0388,9.01,14.3,2.8
18225,22,17,,6045406300093846272,246.0565,-26.8922,6.99,13.8,2.6
18226,22,-1,,5992643043521515520,246.7441,-42.8259,6.16,15.6,3.2
18229,22,-1,,5941384292453705088,246.7301,-49.3817,5.0,17.2,3.5
18231,22,17,,6045358544362022656,245.4707,-26.925,5.87,14.2,2.9
18234,22,17,,6045384653464852736,245.9204,-27.1111,6.35,16.0,3.2
18236,22,17,,6045346758971689984,245.499,-27.1103,6.67,15.4,3.1
18237,22,17,,6045405136172340224,245.8985,-26.7961,6.1,13.1,2.0
18238,22,17,,6045393041544132608,246.2199,-26.9213,7.13,14.9,2.9
18253,22,-1,,5386519185446728704,166.7358,-46.7684,7.56,14.9,2.8
18260,22,-1,,6016294535029021696,236.6942,-32.1669,6.82,13.8,2.3
18261,22,-1,,6016276324367215744,236.278,-32.2454,7.09,14.0,2.6
18262,22,-1,,5981432216781649792,240.3131,-52.101,8.22,16.0,3.6
18272,22,-1,,5806358079787833088,243.288,-73.054,9.99,13.3,2.5
18276,22,-1,,6046982763556335360,251.3114,-24.6242,7.93,15.8,3.2
18277,22,-1,,5310214727768285824,139.4854,-55.1543,6.12,14.8,2.7
18278,22,-1,,6234459112514303872,234.4944,-27.0059,6.66,17.1,3.4
18283,22,-1,,6234448774529861632,234.3373,-27.2434,8.51,15.6,3.1
18287,22,27,E,6072351314328496384,180.3069,-57.3874,9.04,13.9,2.6
18288,22,12,,5993525573383623424,242.2291,-41.867,6.08,15.2,3.1
18289,22,-1,,5993518731473311616,242.3277,-42.0784,5.65,16.9,3.8
18290,22,-1,,5993539248559981952,241.9862,-41.8526,6.29,17.0,3.5
18292,22,15,,5968230689916267904,251.2947,-41.464,5.47,15.9,2.9
18296,22,-1,,6024073339284469632,247.3548,-33.4202,7.35,16.8,3.6
18300,22,27,,6126448523343407488,181.8298,-51.0661,8.67,16.4,3.4
18301,22,-1,,6126517517699891712,182.0215,-50.6613,9.85,4.4,-0.2
18302,22,27,,6126456185565506944,182.4353,-50.8394,8.54,16.7,3.6
18306,22,27,D,6126468658150340864,182.0652,-50.7769,8.52,14.9,3.0
18307,22,27,D,6126513978646749184,181.7227,-50.8563,8.79,14.6,3.0
18319,22,11,,6093076524374966400,216.2622,-46.1832,5.74,14.3,2.5
18320,22,11,,6093054499782428672,216.5185,-46.4669,5.73,15.2,2.8
18321,22,11,,6093047383015928064,216.1642,-46.4243,5.76,15.6,3.0
18323,22,11,,6093070305262353664,216.7295,-46.0812,5.83,14.3,2.7
18327,22,17,,6245388262390665472,243.204,-20.4085,6.07,16.6,3.4
18328,22,17,,6245316377520263296,245.6814,-18.8767,7.58,14.6,2.9
18329,22,-1,,6001752806566452352,235.7761,-42.4515,7.6,14.3,3.0
18332,22,-1,,6106063302881081216,217.2889,-38.9962,7.32,17.4,3.8
18333,22,-1,,6105984859598372224,218.1864,-38.7565,6.45,15.6,3.1
18334,22,-1,,6105991972060330240,218.076,-38.5751,6.32,14.7,2.9
18341,22,-1,,5317118389470234496,133.3827,-55.1544,8.52,15.3,3.0
18346,22,-1,,6035036466655228672,242.2354,-34.4566,6.12,15.8,3.3
18347,22,-1,,6035034645588520960,242.232,-34.5665,6.76,15.7,3.4
18349,22,-1,,6148164290302297600,185.5549,-41.8007,7.67,15.0,3.0
18351,22,-1,,6035018187273310464,242.6952,-34.3424,4.91,14.1,2.3
18352,22,-1,,6035024470790485376,242.7939,-34.1377,6.88,15.9,3.1
18356,22,-1,,5872069464540893568,206.6399,-56.8074,7.15,16.7,3.2
18364,22,-1,,6041443114734160256,239.0182,-28.4897,7.11,15.4,3.1
18371,22,27,,6054691748830295168,187.5043,-62.306,9.01,13.6,2.6
18375,22,27,C,6054691675792429952,187.5053,-62.3074,9.13,12.1,1.9
18378,22,15,,6017049624649892224,247.9679,-40.0441,5.53,16.0,3.2
18379,22,-1,,6017065498850338048,248.3495,-39.9359,5.43,16.4,3.6
18382,22,15,,5969872776157378432,252.7996,-39.8904,5.65,15.7,2.8
18385,22,-1,,5860528715637670912,183.3604,-66.491,9.54,14.5,3.1
18387,22,7,,5957978293795450496,267.8207,-39.5982,6.69,14.9,2.7
18388,22,-1,,5957978190716237952,267.7983,-39.6126,7.01,15.6,3.4
18396,22,-1,,5353036926100297088,161.5749,-54.9947,6.7,17.1,3.4
18406,22,-1,,5996055583994474368,238.6608,-41.2061,9.7,14.5,3.0
18407,22,17,H,6236273895118889472,240.7134,-24.0327,6.95,11.9,1.6
18408,22,17,,6236269497072595456,240.9855,-23.957,6.0,17.3,3.6
18409,22,17,H,6236195486194570752,240.0554,-24.3031,6.84,12.9,2.0
18410,22,17,H,6236283859443275904,240.8825,-23.8163,7.01,13.3,2.3
18412,22,17,,6236238710746221312,240.3767,-24.359,6.99,14.1,2.7
18413,22,17,H,6236254859823767936,240.8427,-24.2199,6.93,14.4,2.7
18414,22,17,H,6236217167189601792,239.7609,-24.0657,7.02,13.4,2.6
18415,22,17,,6236273895118890112,240.7131,-24.0307,6.34,16.4,3.6
18416,22,17,,6236272452009878784,240.6681,-24.0553,6.62,16.7,4.0
18417,22,14,,5991032808751548544,241.7802,-45.3942,5.57,14.8,2.7
18419,22,-1,,5904370195566932608,222.6373,-50.1649,7.35,14.8,2.9
18420,22,-1,,5375040558930436096,168.2742,-45.1732,8.13,16.0,3.5
18429,22,15,,5968578204302686336,250.021,-41.9719,5.75,16.0,3.4
18430,22,15,,5968575421163857280,250.1343,-41.9472,5.55,15.7,3.2
18461,22,8,,6735395171334235008,282.1522,-33.8048,6.71,13.9,2.4
18465,22,-1,,4057839682008841984,261.0384,-31.9555,8.83,14.1,2.9
18473,22,-1,,5965543105526496768,255.8038,-42.3568,7.21,14.4,2.8
18480,22,4,,5299749954038420992,137.3322,-60.5729,6.85,16.9,3.4
18482,22,-1,,5970279698553059200,255.3867,-38.7502,8.82,14.3,3.0
18484,22,-1,,5876885394205151488,230.2309,-58.7931,12.48,13.8,3.1
18485,22,4,,5299755314158086912,138.5168,-60.9841,7.42,15.5,2.9
18487,22,15,,5970297393821105536,254.859,-38.9081,5.47,14.4,2.4
18489,22,-1,,6094344398719563904,209.5854,-47.6671,7.54,15.2,2.9
18493,22,8,,6730236705141318528,282.1028,-37.3671,6.92,18.3,4.2
18494,22,8,,6730228531826367616,281.8293,-37.5488,6.6,7.1,0.0
18495,22,8,,6730228424440331904,281.8221,-37.5671,6.72,12.3,1.8
18498,22,8,,6730233887645446272,281.9409,-37.5167,6.93,17.8,4.0
18500,22,8,,6730234785298700800,281.9977,-37.4358,6.8,17.2,3.6
18501,22,8,,6730232238372827392,281.8044,-37.4697,6.73,16.6,3.5
18502,22,8,,6730221900396669952,282.0278,-37.5522,6.87,14.1,2.8
18503,22,8,,6730241244929688960,281.9704,-37.2719,6.77,14.5,2.7
18504,22,8,,6730226264083604608,281.7528,-37.6585,6.69,17.9,3.9
18505,22,8,,6730224408657648000,282.0758,-37.4252,6.57,15.0,2.7
18526,22,-1,,5928297870725395584,247.6329,-57.0074,8.97,14.7,2.9
18531,22,27,,6073869426330817536,194.5253,-54.3234,8.63,17.2,4.1
18540,22,-1,,5943971340269710592,247.12,-44.8175,7.36,15.2,2.9
